# id_paper,id_journal,volume,year,raw
366206,186357190,,1992
368352,109144305,38,1989
375225,51360982,18,1982
380549,2764973118,,2008
385606,6725529,9,1992
390030,155526855,30,2004
398591,58563349,6,2000
399837,115004586,22,1999
400899,163019073,9,1988
405529,201710173,,2014
418674,2752854997,107,2004
422477,64721560,8,2002
423216,132193140,30,2008
444267,58913237,6,2008
445474,93689439,24,2000
451500,62003192,2,1978
463804,11189987,,2003
480214,5962179,18,2008
488010,2764973118,,2006
490186,1757003,,2015
505803,2752854997,168,2011
526827,73158690,63,2002
531080,64721560,4,1998
541011,113490347,9,2010
544543,2504750707,,1999
547392,4511983,13,2009
554285,57050787,9,1998
557480,62907800,11,1975
558092,189576285,1,2005
558617,12943752,49,2007
562589,90727058,274,2002
562991,155002599,3,1980
567418,150190834,5,2003
573567,112260463,17,2009
579573,106296714,,1998
584305,207922018,2,2005
600256,149828480,11,2012
601150,136415702,22,2010
604005,89818526,219,2001
610275,109144305,67,1999
614894,4511983,10,2006
630802,166986516,23,1999
642410,27728525,,2005
649712,2504750707,,1999
658104,67390379,11,2004
668849,7020383,16,2005
669189,112045545,2007,2007
674499,62907800,28,1992
680940,132193140,30,2008
686859,2764973118,,2006
688835,65753830,,2013
690996,7020383,23,2008
693747,62003192,5,1982
712173,177062229,4,2009
716434,6756005,19,1986
716856,5962179,20,2011
718550,125499977,28,1988
740225,151317046,,2014
746710,2752854997,125,2007
747610,46746144,,2011
749663,122922407,4,2003
768675,148906134,,2002
769408,11189987,18,2011
771098,118988714,13,2012
775384,166986516,19,1995
789711,4511983,11,2007
796041,103321696,256,2017
796746,63239782,13,2006
803423,2597175965,,2014
806442,73158690,49,1998
808287,51360982,29,1993
808474,166722454,5,2000
808499,5962179,18,2008
826409,2764973118,,2010
832393,185029670,18,2008
845840,4511983,13,2009
846542,30686695,16,1993
865632,164884734,60,2005
866687,93689439,27,2003
880330,2752854997,155,2010
882327,155002599,25,2002
891461,101766102,6,1996
908949,9954729,13,1996
931202,205899252,1,1997
932773,73158690,66,2003
942590,155002599,16,1993
943288,195663827,5,1981
954689,200334879,10,2008
956042,2596053952,,2014
959509,100666833,3,2006
965074,57667410,94,2000
985654,83624231,1,1991
1005427,73158690,61,2001
1025374,2764346294,,2004
1027884,9186059,52,2004
1028584,164884734,60,2005
1036971,2764454831,,1995
1038942,57667410,91,1999
1045715,71517120,1,2003
1054770,12943752,,2013
1055406,47508943,18,1989
1057596,164884734,59,2004
1074404,2764557503,,2001
1091367,50245893,11,2015
1092600,4458074,1997,1997
1103989,5962179,14,1999
1113407,62907800,6,1970
1114802,63239782,16,2008
1115014,131008319,4,1994
1124433,121371512,16,1999
1127822,144363146,13,1997
1132861,62907800,17,1981
1137094,73158690,52,1999
1140107,58913237,4,2006
1154133,155002599,4,1981
1159246,6236348,25,2012
1159557,7020383,9,2002
1163338,169946233,4,2012
1180520,114499935,6,2007
1184209,186357190,,1988
1188814,112045545,2008,2008
1194461,163673364,11,2006
1198182,6941720,26,1992
1211384,255146,118,1999
1223165,2504750707,,1994
1241505,106296714,,2003
1245134,33980734,9,1996
1266380,163673364,6,2001
1267135,155002599,18,1995
1269823,62907800,16,1980
1274721,50368787,72,2002
1289923,164884734,58,2003
1311723,189576285,5,2007
1317116,2765058733,10,2010
1325840,58563349,12,2006
1327162,2764557503,,2014
1328411,54046114,2,2000
1329644,182255004,17,1997
1365889,118988714,16,2015
1373283,186357190,,1988
1380946,4511983,9,2005
1406079,33980734,9,1996
1417976,163326656,21,1995
1419258,4458074,1996,1996
1426774,164884734,52,1997
1437394,2764557503,,1992
1448195,7020383,16,2005
1448546,4511983,3,1999
1449637,158577884,31,1995
1450088,109344604,7,1991
1452476,2764346294,,2004
1456491,57050787,9,1998
1469449,182003359,5,2003
1470373,103482838,42,1999
1474627,7020383,2,1999
1484282,81291924,,1999
1487729,2736881203,6,2003
1496982,78735424,36,2014
1515229,2764973118,,2005
1517195,106296714,,2003
1521045,58563349,15,2009
1536811,169201059,17,2002
1537476,136415702,21,2009
1538985,35593046,36,1986
1541341,11189987,5,1998
1546718,164884734,54,1999
1549905,27728525,,1994
1568173,178916657,28,1995
1581815,114241109,4,1989
1586857,6725529,14,1997
1600357,64351449,,2014
1602910,27728525,,2007
1603316,106296714,,2002
1603800,106179100,12,1996
1604202,33980734,8,1996
1604754,9954729,11,1994
1626643,2752854997,84,2001
1627759,186266167,9,1997
1627762,106179100,13,1997
1658385,5962179,1,1972
1658645,47930974,14,2013
1658744,2764973118,,2003
1661019,2764900261,439,2014
1668647,2764781207,26,2007
1669943,73158690,69,2003
1677821,120694666,6,2006
1678501,147953040,1,1972
1684067,89818526,194,1997
1689283,36874608,130,2013
1692687,103671469,,1990
1699834,106148199,,2000
1702607,2764973118,,2008
1705089,58563349,8,2002
1709002,204851967,,2008
1724306,6941720,14,1980
1736531,35593046,51,1993
1766988,155002599,11,1988
1768292,73158690,65,2002
1772954,204851967,,2008
1777938,73012565,9,2009
1778470,164884734,60,2005
1792112,145894672,23,2003
1796824,2734381524,5,1997
1798268,67189501,2002,2002
1807063,58913237,3,2005
1810055,115925768,22,2002
1815571,2764687021,16,1997
1819050,2764426254,,1995
1819366,106296714,,2005
1823407,62907800,19,1983
1825699,2764973118,,2007
1829660,65753830,,2011
1829782,129839026,17,2010
1862735,73158690,84,2007
1863673,150671403,,2007
1866168,2764534584,12,2007
1871655,34876645,6,1999
1872494,102748110,8,1994
1889599,151317046,,2014
1891290,89818526,231,2003
1892386,132193140,28,2006
1895759,109144305,85,2005
1909467,33980734,10,1997
1925741,114268679,1,2000
1926131,187377680,4,2001
1937329,13624874,56,2011
1945457,2764973118,,2007
1950670,62148650,51,2003
1976851,156658909,30,2015
2001562,2764346294,,2007
2004592,2764468771,146,2009
2008197,2764747844,18,2007
2009874,2764391171,2,2001
2010649,2752854997,192,2013
2013065,35593046,43,1990
2034903,169201059,1,1986
2043079,2752854997,208,2015
2057766,59670734,1,2001
2065850,166986516,27,2003
2066932,62003192,4,1981
2073265,164884734,56,2001
2077524,2764747844,18,2007
2112625,57195646,22,2011
2114317,85498321,7,2002
2114701,30686695,28,2005
2118500,106179100,26,2010
2120994,192650101,39,1986
2122821,147751515,3,2008
2127434,148709879,230,2011
2127868,166990724,98,2015
2132428,155002599,4,1981
2133512,6236348,29,2010
2148008,57667410,94,2000
2150801,7020383,28,2011
2175101,5962179,16,2004
2176682,166986516,18,1994
2178687,139179957,30,1999
2182366,180838163,4,2012
2192057,137519996,4,1994
2197842,205899252,5,2001
2199989,255146,111,1997
2203340,57667410,72,1997
2204146,2738871534,5,2012
2206545,41034432,12,2012
2207895,2764973118,,2009
2208549,30686695,12,1989
2215241,27728525,,1990
2217765,2764426254,,1996
2219709,155002599,7,1984
2221479,2764468771,,2012
2222553,2764454831,,1995
2231586,6941720,18,1984
2232883,2764973118,,2004
2238821,66221708,14,2001
2261088,103482838,37,1994
2266186,73158690,85,2007
2267404,204131793,8,2014
2277080,2595804992,,2014
2281536,57525425,2003,2003
2305095,91329792,20,1997
2316255,2764799262,2,2001
2322401,62003192,28,2005
2323682,12266929,1,1991
2325372,35593046,50,1993
2332994,64721560,8,2002
2352100,109144305,55,1995
2353155,106179100,15,1999
2358863,1757003,,1998
2372683,102748110,5,1991
2377612,73158690,44,1996
2383878,171559003,36,1996
2390766,106843326,3,2002
2401129,2752854997,177,2012
2428298,62003192,21,1998
2431536,116823179,14,2012
2433769,4511983,2,1998
2445308,106296714,,2002
2446983,36874608,127,2010
2449616,27017960,,2003
2450903,2504750707,,1999
2456622,2764454831,,1995
2467813,6236348,23,2004
2474656,27017960,,2003
2477769,7020383,34,2014
2480119,2764848351,12,2005
2483027,18436875,3,1998
2493087,62907800,14,1978
2495254,7020383,25,2009
2499989,2764346294,,2005
2500562,44535979,,2009
2504700,17421805,,1998
2511089,7020383,29,2011
2522171,62907800,11,1975
2533194,34838331,,2012
2540670,62003192,28,2005
2542087,62907800,20,1984
2544247,182255004,18,1998
2545608,5962179,11,1994
2554614,112045545,2009,2009
2573304,18904315,47,2012
2579345,93689439,25,2001
2580718,106296714,,2005
2585909,2764426254,,1996
2612746,32015433,26,2000
2629360,35593046,25,1980
2630914,37538908,,1993
2633125,103482838,40,1997
2643488,4511983,14,2010
2644073,2764973118,,2008
2647387,2764687021,24,2001
2650906,106296714,,2000
2658294,46765617,15,1998
2659967,73158690,46,1997
2665415,5962179,3,1977
2667227,72873717,7,2000
2671944,46765617,18,2003
2678200,34051739,11,2002
2691864,109144305,53,1994
2692406,164884734,60,2005
2694096,2596562499,,2011
2700668,200807567,17,2001
2710349,93689439,25,2001
2721249,186357190,17,2001
2730426,151317046,,2011
2732311,7020383,15,2005
2742520,12943752,39,1997
2751752,196139623,7,1976
2752502,11075324,6,2015
2757565,73158690,89,2008
2758594,186266167,9,1997
2765152,51360982,28,1992
2766334,5467817,,1996
2779465,112045545,2007,2007
2786455,12943752,36,1994
2789336,204851967,,2008
2791749,114241109,14,1999
2793079,35593046,29,1982
2793345,6941720,30,1996
2799149,36874608,130,2013
2809530,137519996,6,1996
2811812,169201059,2,1987
2812862,172430362,38,2002
2819336,51360982,22,1986
2821832,2764557503,,1998
2826690,2486202937,87,2004
2839150,103482838,17,1974
2848228,49967189,22,2002
2862229,131008319,1,1991
2870196,51527640,,1999
2870401,93468912,1,1992
2875723,57667410,92,1999
2892429,2764346294,,2005
2896118,107631664,14,2007
2899800,164249298,4,2001
2912126,187377680,2,1999
2914524,136415702,10,1998
2922511,6236348,16,1997
2931684,2752854997,174,2012
2931997,36874608,130,2013
2946383,105431777,3,2008
2950038,27728525,,2002
2950672,42974456,1,2006
2959034,57293258,26,2002
2966135,7020383,19,2007
2971725,2764973118,,2005
2971837,89818526,197,1997
2983774,119682046,29,2004
2984422,62003192,21,1998
2991996,161464388,12,2001
2992995,89818526,251,2006
2994960,158577884,25,1989
2999123,62003192,16,1993
3004922,2764973118,,2007
3008538,4458074,1997,1997
3008640,129640837,29,1998
3014844,73158690,75,2005
3019606,9186059,46,1997
3023016,27728525,,1998
3023292,113490347,4,2007
3024267,62003192,30,2007
3027076,169201059,19,2004
3036539,45003570,64,2007
3037983,112045545,2007,2007
3038113,58563349,13,2007
3041706,4458074,2000,2000
3042744,2504750707,,2003
3049400,205899252,1,1997
3051163,53142634,,2005
3052431,106296714,,2001
3056399,182255004,27,2007
3063455,106179100,9,1993
3065105,9954729,2,1985
3074328,109344604,2,1986
3076363,62907800,8,1972
3079421,11189987,,2002
3080402,112260463,31,2010
3081997,2764436308,6,2002
3089029,2752854997,208,2015
3090440,2764848351,5,1998
3093913,103482838,16,1973
3097053,28621275,30,2010
3103003,2752854997,164,2011
3108769,103482838,43,2000
3117877,114499935,8,2009
3120813,2752854997,183,2013
3122434,177586587,,1998
3138949,34051739,11,2002
3166138,187377680,2,1999
3191857,2764973118,,2003
3203607,11189987,17,2010
3204096,93689439,23,1999
3220845,37538908,,1991
3222050,105431777,1,2006
3225683,73158690,59,2001
3227400,2504750707,,1994
3233324,2764426254,,1995
3234514,18902827,312,2012
3235709,2764799262,7,2008
3241260,42464861,34,2000
3254643,3084184,,2013
3260935,106179100,9,1993
3262036,4511983,14,2010
3262926,12943752,,2013
3293800,9954729,6,1989
3294760,62907800,28,1992
3294997,49978999,,1999
3302081,33323087,64,2017
3325023,150190834,3,2001
3338121,106296714,,2003
3349905,100666833,2,2005
3358459,2764364775,,1998
3383526,160628929,8,1998
3386241,73158690,45,1997
3395772,158577884,19,1983
3416000,73158690,43,1996
3420091,99781599,1,1985
3424883,34051739,7,1998
3427601,148503350,27,1997
3442540,50368787,36,2000
3446884,109144305,94,2008
3461898,2764704665,13,2005
3464071,137519996,7,1997
3469504,73158690,85,2007
3474967,42464861,25,1991
3477132,35593046,52,1994
3482339,5962179,1,1972
3483612,2765000596,,2004
3484787,73158690,87,2008
3495599,2765056160,6,1998
3501056,156280010,115,2008
3502673,5962179,8,1988
3508224,12943752,,2011
3508358,2504750707,,1999
3511507,2764557503,,2006
3512143,11189987,,2004
3518762,169201059,17,2002
3526629,73158690,64,2002
3529945,131312518,16,2013
3533192,51360982,30,1994
3554109,178916657,18,1985
3560810,35593046,29,1982
3565498,119508283,5,1999
3569027,11189987,3,1996
3572470,160628929,11,2001
3576907,62003192,16,1993
3589788,204851967,,2003
3594384,137519996,9,1999
3594889,46746144,,2011
3600299,205899252,3,1999
3603570,11189987,14,2007
3605740,2764557503,,2010
3605815,148906134,10,2002
3608649,112045545,2007,2007
3612168,106843326,3,2002
3647789,89818526,232,2003
3649559,73158690,57,2000
3660287,62907800,20,1984
3667161,33980734,11,1998
3668204,195663827,12,1988
3674265,6941720,28,1994
3694965,6236348,17,1998
3697511,11189987,4,1997
3709314,11189987,16,2009
3709876,49967189,25,2003
3710078,62907800,24,1988
3743654,6236348,18,1999
3746572,62003192,17,1994
3750276,65753830,,2011
3754243,58563349,16,2010
3760674,182255004,27,2007
3762737,57293258,7,1983
3763056,4458074,1997,1997
3764542,34876645,1,1994
3781600,62907800,21,1985
3787346,16006927,4,2008
3796035,2764704665,12,2004
3799738,46765617,12,1995
3808255,32015433,25,2000
3811326,30698027,4,1992
3814096,2498492389,,2012
3826790,12943752,33,1991
3834767,103482838,36,1993
3839670,30686695,25,2002
3844854,71517120,6,2008
3851596,93469583,34,2000
3854549,164884734,,1983
3866497,112260463,10,2008
3867369,81442583,4,1997
3878217,185029670,14,2004
3882152,2764391171,3,2000
3889443,6941720,17,1983
3896520,2737587141,46,2006
3908520,91790502,35,2003
3911235,2504750707,,1994
3925317,6725529,18,2001
3930372,5301423,103,1988
3937184,5962179,10,1992
3939803,63239782,16,2008
3944481,186357190,,1988
3949069,6236348,25,2006
3953451,101949793,19,2018
3966576,2764346294,,2004
3973702,11189987,13,2006
3978999,186357190,,1988
3979846,73158690,45,1997
3983857,46765617,9,1992
3984115,7020383,29,2011
3986459,2764557503,,1997
3988575,57667410,92,1999
3990379,114499935,8,2009
4010759,129573059,6,1974
4017481,106296714,2948,2003
4024344,166986516,25,2001
4025399,2764557503,,2009
4032102,134484881,8,1998
4038763,65753830,,2011
4040881,4511983,13,2009
4050249,64721560,8,2002
4050491,48312676,9,2010
4052149,62907800,11,1975
4079717,196139623,6,1975
4087673,41486457,14,2000
4087690,106179100,6,1990
4095251,58126648,3,1999
4097755,27728525,,1988
4098244,62907800,2,1966
4099619,109144305,81,2003
4106519,155002599,6,1983
4113630,36874608,127,2010
4124351,2738898797,1,2009
4132344,26186134,28,2006
4132937,4511983,15,2011
4134953,154637859,128,2016
4140435,166986516,23,1999
4153462,57293258,30,2006
4153965,207931912,,2013
4154482,30879505,14,2013
4165616,145894672,24,2003
4166088,25538012,34,1999
4170236,2764426254,,1996
4172973,11189987,10,2003
4175336,62003192,29,2006
4175592,62003192,29,2006
4176107,100666833,3,2006
4179883,33980734,9,1996
4187411,73158690,82,2007
4191512,106296714,8596,2014
4192155,34876645,3,1996
4202281,121371512,16,1999
4202872,155760987,52,2010
4205617,2765000596,,2005
4208942,72366220,12,1992
4225160,4511983,12,2008
4227807,2764557503,,2004
4229162,186357190,,1992
4237000,166986516,28,2004
4240953,89818526,239,2004
4246159,4511983,9,2005
4246836,5962179,11,1994
4249991,2764346294,,2004
4274974,2764401563,105,2005
4277298,47508943,31,2002
4288449,58563349,15,2009
4295971,106296714,,2004
4306749,27728525,,2005
4311668,4511983,11,2007
4320303,2752854997,168,2011
4320557,49410111,,2008
4327643,2764454831,,1995
4329020,33980734,9,1997
4334696,12943752,36,1994
4341438,158577884,1,1961
4345563,9954729,8,1991
4348901,107325288,20,2003
4352385,5962179,12,1996
4356015,204851967,,2000
4356514,46746144,,2001
4358642,2764848351,6,1999
4358824,2764847869,2005,2005
4367063,103482838,45,2002
4367799,975621743,1,1992
4374096,2764973118,,2009
4375311,2764374723,12,2007
4375782,2764973118,,2003
4384184,106843326,2,2001
4388380,90199469,,2002
4416580,2764831066,,1994
4417476,2764704665,13,2005
4419029,132193140,28,2006
4425823,163673364,14,2009
4426496,106179100,23,2007
4438260,54046114,2,2000
4440081,50071195,20,1986
4442438,2486202937,87,2004
4446879,204851967,54,2016
4467802,73158690,65,2002
4472531,2764653341,5,2006
4480341,4511983,11,2007
4480365,7020383,21,2007
4481811,2764557503,,1998
4513054,106843326,2,2001
4516379,2764847869,2004,2004
4520121,64721560,2,1996
4520326,132193140,24,2002
4521285,2765074683,1,2009
4551749,975621743,2,1993
4552026,72366220,20,2000
4553167,73158690,51,1999
4558478,5467817,,2004
4559476,4511983,9,2005
4576290,106296714,,1999
4592291,112045545,2010,2010
4605991,62003192,4,1981
4611955,12943752,40,1998
4616934,2504750707,,2003
4618339,4511983,10,2006
4619260,40694607,6,2007
4625739,136297078,8,2012
4630451,178916657,14,1981
4645739,131312518,4,2001
4654124,33980734,9,1996
4655466,2504750707,,1994
4659132,166986516,24,2000
4664959,35927321,10,2001
4668679,103482838,40,1997
4669209,62907800,11,1975
4670718,85498321,6,2002
4679715,89818526,204,1998
4680446,112260463,11,2008
4681888,182094930,21,2002
4684463,112262039,,2009
4690661,205010575,34,1992
4692779,169201059,17,2002
4699892,34876645,6,1999
4706841,144363146,,2007
4711310,112045545,2008,2008
4715714,100666833,5,2008
4738724,207931912,8,2001
4741392,49410111,,2008
4766233,106843326,4,2003
4767375,32015433,24,1999
4768151,58563349,3,1997
4775000,158577884,45,2009
4776762,57667410,88,1999
4780730,42974456,2,2006
4783632,73060445,17,2001
4796824,12943752,35,1993
4796877,47508943,12,1981
4797690,65753830,,2011
4806142,62003192,7,1984
4814497,164906323,94,2018
4816644,33980734,9,1996
4820853,73158690,84,2007
4825207,2764973118,,2010
4840445,2764973118,,2010
4840774,151317046,,2014
4846240,176303223,14,2001
4850469,6725529,13,1996
4857357,2752854997,,1998
4862876,80113298,47,1996
4863385,62907800,14,1978
4865837,58563349,15,2009
4866712,65753830,,2011
4877500,109852484,2,1997
4877809,4650632,3,1999
4883653,195663827,8,1984
4883870,164884734,59,2004
4888557,161464388,10,1999
4892756,73158690,72,2004
4911197,151239915,,2011
4918855,2764897238,16,2008
4921761,2752854997,107,2004
4925764,57667410,72,1997
4943605,156280010,117,2010
4946934,109144305,47,1992
4961211,27017960,,2003
4966380,189576285,10,2010
4969023,91329792,22,1998
4976139,2504750707,,1994
4980463,91790502,29,1997
4986191,62003192,5,1982
4986985,35593046,9,1972
4993939,84409463,1,1972
5004103,71517120,6,2008
5004332,2764552960,,2014
5014922,112045545,2010,2010
5035781,58563349,8,2002
5036705,164884734,53,1998
5044075,91790502,38,2006
5049426,2764886168,22,2010
5053679,60606061,8,1994
5059411,204851967,,2007
5072198,2764973118,,2007
5084753,2504750707,,2003
5093092,112045545,2008,2008
5094740,186266167,4,1992
5101466,5962179,1,1969
5105400,2764973118,,2009
5115217,149828480,,1998
5119304,2752854997,,1998
5121168,148324379,17,1982
5137927,7020383,9,2002
5138987,17421805,21,1989
5140417,7020383,6,2001
5150766,2764973118,,2003
5151268,140563256,1,2001
5170649,933883312,5,1998
5172298,73158690,72,2004
5176419,9186059,45,1996
5181352,2504750707,,1999
5191425,58563349,14,2008
5198760,6236348,29,2012
5201170,2752854997,160,2010
5201914,129236917,1,1996
5211023,43295729,1,2009
5223388,2764346294,,2004
5225972,58563349,15,2009
5232110,37538908,,2003
5248495,155002599,16,1993
5250367,2504750707,,2003
5251991,93469583,34,2000
5258733,166722454,11,2006
5271658,6941720,22,1988
5273333,36874608,124,2007
5283881,255146,135,2003
5285323,7020383,23,2008
5293350,186357190,,1992
5303081,4458074,1997,1997
5304494,114499935,6,2007
5304903,39012697,16,1992
5307003,129839026,1,1994
5351440,151239915,,2004
5357916,6941720,10,1976
5359826,42464861,34,2000
5361743,57667410,82,1998
5362685,67189501,2003,2003
5364006,36874608,129,2012
5365261,155002599,9,1986
5370737,2764973118,,2004
5378849,5962179,4,1978
5381909,73158690,46,1997
5385442,7571225,25,2012
5387881,49410111,,2008
5387978,161464388,14,2003
5390064,185029670,14,2004
5391799,12943752,36,1994
5394479,6725529,14,1997
5399042,204851967,,2009
5402935,205498627,5,1999
5408523,151317046,,2014
5410279,57195646,29,2005
5413280,2764973118,,2008
5413953,58563349,14,2008
5414421,28621275,22,2002
5416850,93689439,23,1999
5418793,58563349,14,2008
5422347,2764848351,7,2000
5425627,100666833,3,2006
5430021,106179100,20,2004
5434621,2765000596,,2004
5441257,106296714,,2003
5448832,106843326,3,2002
5465785,72873717,1,1994
5466586,112045545,88,2012
5481739,155002599,17,1994
5486106,2181302,,2010
5486890,64721560,5,1999
5493544,6236348,27,2008
5501080,255146,126,2001
5521957,181844767,7,2010
5523519,6941720,24,1990
5530038,155002599,8,1985
5530479,6725529,14,1997
5536954,35593046,19,1977
5537680,2752854997,208,2015
5542821,106148199,,2000
5543900,42974456,2,2006
5547116,109144305,34,1988
5550403,204851967,,1998
5554740,106296714,,2001
5554899,106843326,1,2000
5560624,27728525,,1992
5567520,6236348,29,2010
5567986,108066127,1,2000
5568106,35593046,21,1978
5568854,27728525,,1990
5593407,89818526,222,2001
5606438,2504750707,,2003
5606765,112260463,12,2009
5619911,2764886168,21,2009
5631212,7020383,34,2014
5638217,73158690,82,2007
5640827,205010575,35,1993
5641115,2764973118,,2010
5642064,73158690,55,2000
5645089,27728525,,1994
5651426,93689439,27,2003
5653825,166986516,24,2000
5660101,62003192,10,1987
5662264,7020383,29,2011
5664182,2752854997,165,2011
5666073,2764534584,20,2015
5683130,73158690,82,2007
5683847,6236348,29,2012
5685153,62003192,22,1999
5686197,109344604,2,1986
5696274,21029587,17,1991
5707294,2764747844,16,2005
5715250,147953040,41,1992
5716456,89818526,213,2000
5717774,4511983,10,2006
5719485,57667410,103,2001
5768942,41034432,2,2002
5794732,81442583,8,2001
5824881,2764653341,4,2005
5833025,166986516,26,2002
5841149,202812398,30,2019
5846199,166986516,25,2001
5846485,35593046,16,1976
5848845,121371512,16,1999
5848928,73158690,86,2008
5850535,62907800,20,1984
5854661,7020383,4,2000
5860890,58563349,14,2008
5868214,112045545,2008,2008
5875368,2764557503,,1991
5877183,186357190,,1988
5879839,114499935,1,2002
5887563,2764799262,4,2004
5890343,6236348,14,1995
5892758,156280010,117,2010
5901474,13478950,7,2009
5904929,83624231,4,1994
5906594,36874608,125,2008
5908805,4511983,3,1999
5910106,32015433,8,1991
5916122,5467817,2,1992
5944369,182255004,16,1996
5957959,12943752,,2013
5961693,163673364,12,2006
5963666,106179100,11,1995
5968617,169201059,1,1986
5978818,100666833,3,2006
5989204,2764847869,2004,2004
5991440,33980734,11,1999
5993682,161120620,16,1987
6008397,106179100,12,1996
6014344,63239782,16,2008
6017789,2764525154,7,2013
6018283,4458074,2002,2002
6033796,975621743,3,1994
6041888,2764346294,,2005
6042612,155002599,25,2002
6047489,2764973118,,2008
6068712,2752854997,146,2009
6085742,57667410,81,1998
6089664,27728525,,1990
6110703,73158690,86,2008
6134230,33980734,10,1997
6141269,2764831066,,1996
6145849,64721560,3,1997
6149998,35593046,8,1971
6169467,57667410,69,1997
6178523,185029670,15,2005
6185892,2764552960,,2014
6189663,2764653341,8,2009
6199745,103482838,43,2000
6201493,112260463,21,2009
6202430,112045545,2008,2008
6204530,4502562,40,1994
6211292,11189987,8,2001
6211774,73158690,81,2006
6218851,62003192,24,2001
6221940,57667410,102,2001
6222164,73158690,46,1997
6228470,150671403,,2007
6229082,4511983,8,2004
6234807,103482838,43,2000
6251598,2764959294,,1993
6260254,166986516,24,2000
6261509,62003192,5,1982
6263027,50245893,11,2015
6263679,2765000596,,2004
6264047,73404582,18,2001
6266564,37538908,,1991
6280199,178916657,19,1986
6295538,36874608,123,2006
6299326,112045545,2009,2009
6304768,205498627,5,1999
6310950,30879505,14,2013
6315224,7020383,27,2010
6316888,30879505,12,2011
6321169,132193140,29,2007
6347445,27728525,,1992
6353796,58563349,6,2000
6371905,144543545,3,1999
6386166,4458074,2002,2002
6386648,4511983,7,2003
6413923,64721560,7,2001
6419611,156280010,114,2007
6422434,2764973118,,2004
6440966,36874608,123,2006
6441552,2764391171,3,2001
6442528,57293258,15,1991
6447760,161464388,8,1997
6453825,62907800,11,1975
6456123,39012697,18,1993
6458192,164884734,,1986
